Annee;Mois;Date;Gare;Nature;Type
2013;7;2013-07;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Colmar;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;7;2013-07;Paris Saint-Lazare;Bracelet;Bijoux, montres
2013;7;2013-07;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;7;2013-07;Nancy;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Gants;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Autres divers (préciser);Divers
2013;12;2013-12;Strasbourg;Article de papéterie, stylo, classeur;Livres, articles de papéterie
2013;12;2013-12;Paris Est;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;12;2013-12;Strasbourg;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Bague;Bijoux, montres
2013;12;2013-12;Lille Europe;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Autres vêtements (préciser);Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Boucles d'oreilles;Bijoux, montres
2013;12;2013-12;Besan?on Viotte;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Sacs de couchage, duvet;Articles de sport, loisirs, camping
2013;12;2013-12;Strasbourg;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Autres divers (préciser);Divers
2013;12;2013-12;Besan?on Viotte;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Lille Europe;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Lille Europe;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Creil;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Creil;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Lunettes;Optique
2013;12;2013-12;Paris Est;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Est;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Marseille Saint-Charles;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Dijon;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Autres divers (préciser);Divers
2013;12;2013-12;Nancy;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Nancy;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Saintes;Siège auto;Divers
2013;12;2013-12;Paris Montparnasse;Disque dur externe, clé USB;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Argent liquide / Espèces;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Saint-Lazare;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Lunettes en étui;Optique
2013;12;2013-12;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Autres divers (préciser);Divers
2013;12;2013-12;Paris Est;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Sacs de couchage, duvet;Articles de sport, loisirs, camping
2013;12;2013-12;Strasbourg;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;12;2013-12;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Creil;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Autres appareils et accessoires électroniques (préciser);Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Est;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Gare du Nord;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Montparnasse;Canne;Articles médicaux
2013;12;2013-12;Paris Montparnasse;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;12;2013-12;Strasbourg;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Lunettes en étui;Optique
2013;12;2013-12;Paris Gare du Nord;Lunettes;Optique
2013;12;2013-12;Paris Gare du Nord;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Paris Est;Autre livre;Livres, articles de papéterie
2013;12;2013-12;Paris Est;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Marseille Saint-Charles;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Lille Europe;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Strasbourg;Autres divers (préciser);Divers
2013;12;2013-12;Lille Europe;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Foulard, écharpe;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Autres vêtements (préciser);Vêtements, chaussures
2013;12;2013-12;Dijon;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lille Europe;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Besan?on Viotte;Parapluie télescopique, parapluie de poche;Parapluies
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Autres articles de sport, de loisirs ou de camping (préciser);Articles de sport, loisirs, camping
2013;12;2013-12;Lille Europe;Vélo;Vélos, trottinettes, accessoires 2 roues
2013;12;2013-12;Lille Europe;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Lille Europe;Landau, poussette d'enfants;Articles d'enfants, de puériculture
2013;12;2013-12;Paris Montparnasse;Montre;Bijoux, montres
2013;12;2013-12;Strasbourg;Autres divers (préciser);Divers
2013;12;2013-12;Paris Est;Chaussures (autre que chaussures de ski et patins);Vêtements, chaussures
2013;12;2013-12;Lyon Perrache;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Est;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Strasbourg;Gants;Vêtements, chaussures
2013;12;2013-12;Paris Est;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Austerlitz;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;12;2013-12;Marseille Saint-Charles;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Autres appareils et accessoires électroniques (préciser);Appareils électroniques, informatiques, appareils photo
2013;12;2013-12;Paris Gare du Nord;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Lille Europe;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;12;2013-12;Paris Montparnasse;Canne;Articles médicaux
2013;12;2013-12;Paris Montparnasse;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Lille Europe;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Strasbourg;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Sac à main;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Bonnet, chapeau;Vêtements, chaussures
2013;12;2013-12;Paris Gare du Nord;Autre optique (préciser);Optique
2013;12;2013-12;Paris Est;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Montparnasse;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Angers Saint-Laud;Sac à dos;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Angers Saint-Laud;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Austerlitz;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;12;2013-12;Paris Montparnasse;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;12;2013-12;Paris Montparnasse;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Paris Montparnasse;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;12;2013-12;Marseille Saint-Charles;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;12;2013-12;Paris Montparnasse;Sac à dos;Bagagerie: sacs, valises, cartables
